,F1,F2,F3,F4
1988-05-31,2.5258452177970283,-0.9108827016514557,2.401748797240702,-0.13349177232445175
1988-06-30,3.2853652403762506,-0.07855830837717738,2.4612304880375,0.055742007283003984
1988-07-31,3.3396450334682015,-0.770758484440013,2.364374572232966,1.0135297141211113
1988-08-31,3.3631632217920684,-0.2512895361892141,2.011941073402197,-0.05877923330858451
1988-09-30,4.221182742752972,-0.4330686075412189,2.3329557542715054,1.0588610461086163
1988-10-31,4.0334642683904995,-0.2612863363871641,1.9337716739512203,-0.15999799583973232
1988-11-30,3.689571726332876,-0.8058426985023798,1.6885182435930934,-0.3747519598716231
1988-12-31,4.163114777923667,-0.3163176041818912,1.7826583752725804,0.11616765648527883
1989-01-31,5.128983023163869,0.1696582939375629,2.005446609021103,0.3215465889925188
1989-02-28,4.41182635267481,-2.086505729983177,1.265537273964292,0.8819645770044731
1989-03-31,4.933913676964151,-1.5421546030284068,1.6934486512572478,0.7824856837538241
1989-04-30,5.059077897994953,-0.2878398962474983,1.8176801962138698,0.6538364644346769
1989-05-31,4.630919730844254,-1.6168245557406165,1.5357961718161994,1.4459635012405463
1989-06-30,4.096799016096409,-1.7467825115005446,1.376233167962341,0.19360232832523197
1989-07-31,3.5269878758281363,-2.5647917147980994,1.4219013951757447,0.6594234867592633
1989-08-31,3.3584951203963453,-1.7004301663278913,0.8346508251575714,-1.515167234218627
1989-09-30,3.864188981835083,-1.5757765124701166,1.3985577861521625,0.014679937967584175
1989-10-31,4.378013754214217,-0.8892978211482466,1.7131944278815974,0.46818104861335486
1989-11-30,3.623671116179373,-1.2226579587050943,1.3997244378208118,0.02936058604347316
1989-12-31,3.4469428880340223,-1.1994067887210758,1.350850522884055,0.055876759208047126
1990-01-31,4.540740659751101,1.2669807719690784,1.4874223218194995,0.5473399307220675
1990-02-28,4.485991528045256,-1.2024594683420178,1.8217917323869615,1.671742269209569
1990-03-31,4.504385748007366,-1.1622022115673287,1.989513419383482,1.3894673131301452
1990-04-30,3.2573593945054244,-2.430461193094071,1.4866849395916282,0.5590005518696309
1990-05-31,3.540593946708813,-1.138871857450311,1.3273969608472445,-0.03897017279584083
1990-06-30,4.087945216678801,-0.9192250021386236,1.8148860074403619,0.9420533791053056
1990-07-31,3.514086852565808,-0.9150687338224923,1.673534627519309,0.7876818060470225
1990-08-31,4.3648175013817285,1.3401817483653427,2.875961466034016,2.936274539213681
1990-09-30,3.384322762921397,0.11720293947066816,2.627041635751189,2.659664515483584
1990-10-31,2.954529284699351,-0.4896548382988493,2.569479710185522,3.448378918106674
1990-11-30,1.5909288183813466,-2.0388287279034203,1.8742621646972897,1.243395506114477
1990-12-31,1.6772599457081003,-2.6351763813658904,2.1735273597291367,2.361622594770208
1991-01-31,2.4633704369911213,-1.0399218529618797,2.915354389574421,3.2101292391535057
1991-02-28,1.0399135645768809,-1.4395754881722418,1.8439388407537889,0.19930426578166766
1991-03-31,0.6037539067521295,-1.7243290114551344,1.872836458928305,-0.6858160961921687
1991-04-30,1.0594686752197369,0.08902774185314699,1.9451177717396317,-0.5550416962423524
1991-05-31,1.5374583351487483,1.0000447187320498,2.3837396506507766,-0.12911343965498304
1991-06-30,1.3097119517107716,0.26579976992470605,2.3283480040501403,-0.3852091456582043
1991-07-31,1.361544221498339,0.2925322446308141,2.29242094955666,-0.3438727016280079
1991-08-31,1.3430913523464323,-0.01838079236191567,2.304163470511488,0.4887780410917108
1991-09-30,1.396952937221991,0.799309385419582,2.2548203450198225,-0.09625062382779656
1991-10-31,0.4492247519843801,0.20627215012478214,1.9518621821995865,-0.35712320467182734
1991-11-30,0.11697783376891575,-0.18743265224808886,2.3308085172427773,0.5037611076423901
1991-12-31,-0.4684657890058687,-0.43305115560217333,2.414950749394974,0.16277176919054195
1992-01-31,-0.6193227088048694,0.09833847365542793,2.268557781947317,-0.08941028021889669
1992-02-29,-0.4036985225078688,1.260132454065982,2.3969082629984073,-0.7571856552408065
1992-03-31,0.14340576776949257,0.9929062295358453,2.521509025824157,-0.2405601609885787
1992-04-30,0.21628752041852364,0.9619672455658308,2.7285151851881677,0.2595929953101912
1992-05-31,-0.1167405161873704,1.3141625730375532,2.5448887081778624,-0.5995180950524844
1992-06-30,-0.5932087398412519,0.7155627542894781,2.3889785032248354,-0.30498803889399945
1992-07-31,-0.3665568390059229,1.341470747537144,2.672520321336018,-0.13370610333218635
1992-08-31,-1.2404704636660233,0.16232755163057644,2.1380853726409064,-0.576923194975922
1992-09-30,-1.2202728659242612,0.5500950064331216,2.352186950069001,-0.5839791347132054
1992-10-31,-0.22867803420294272,1.8313188355123635,2.9079002214192897,0.3972466566874361
1992-11-30,-0.704448497851614,0.4591512386465872,2.361047316859857,-0.5139143910755845
1992-12-31,-0.6997210872380445,0.5669315670707341,1.9211230894116067,-1.0987209744937474
1993-01-31,0.04619068206980086,1.3324970993838539,2.1425107887183827,-0.2780702282298569
1993-02-28,-0.10189541986220652,1.1416853732061156,1.8972272345090506,-0.2106602675708679
1993-03-31,-0.8535228268479109,-0.41427347893184213,1.6403088075832433,0.17253719316683155
1993-04-30,0.10840460784785513,1.587745537567949,2.062078701941995,-0.33516772400979394
1993-05-31,-0.4911181861766516,0.4022500712798332,2.1031030065007985,0.12302918799272937
1993-06-30,-0.7457643434777297,0.015788115366022298,1.434362955569465,-0.5972527894821877
1993-07-31,-0.5580367016746164,0.22135106365628193,1.3452192905417009,-0.678210089282655
1993-08-31,-0.1642984772953561,0.48746867151103107,1.3685423004723771,-0.06740628196989536
1993-09-30,-0.4818064984537654,0.45399773621702516,0.9417344011768245,-1.088270332483575
1993-10-31,0.36115028925069154,1.2779210651663084,1.229777524970443,-0.18305450996523212
1993-11-30,0.10105412132215394,0.5364538288652154,1.339736832484259,-0.43333408289053976
1993-12-31,-0.13497740245166173,0.5582096300875624,0.8835177731136863,-1.7182057256307326
1994-01-31,-0.3990299186179132,-0.6308884042948629,0.860470154437474,-0.8799107268414296
1994-02-28,0.06338763152150217,0.1584434706324213,0.9633574171011199,-0.4612945810417242
1994-03-31,1.0594873976628818,1.9599414094070686,1.4170800579542242,-1.1194631054933242
1994-04-30,0.38772624941966194,0.5105756443867095,1.2591924981877267,-1.5075280090906593
1994-05-31,1.172466015950987,0.5984333610854273,1.2634754497075942,-0.8625655751844226
1994-06-30,1.4064219419731294,0.5308559314944479,1.4324920757921995,-0.46743555968111783
1994-07-31,1.050408082538082,0.15260985766301313,1.4336421633606404,-0.7523663193869494
1994-08-31,1.3704836593270902,0.55806646844493,1.0360520896646277,-0.9676681751005732
1994-09-30,1.3237137968202883,-0.01638271344539842,1.0800533554913179,-0.8731517312731775
1994-10-31,1.4289323156550873,0.09837866554945296,1.0716101972401335,-1.1953482947833534
1994-11-30,1.994025528521405,0.24438714219818056,1.1894387150206445,-0.7812481916768569
1994-12-31,1.7761708845516695,-0.3075240752858165,0.3418067629195623,-2.036410673743098
1995-01-31,2.7714849851646592,-0.42061950812011806,1.1723800449969448,0.13636460894642938
1995-02-28,2.333497071456409,-0.8505597701945047,0.5418811053940557,-0.3264397589319012
1995-03-31,2.310252789079876,-0.7177965537332839,0.7739960846424527,-0.022634016596060954
1995-04-30,2.102454220434047,-0.37993080720321154,0.8203389567450401,0.19586365205394185
1995-05-31,1.6113218976321673,-0.8025018174412321,0.26553302770241693,-0.8356280994357792
1995-06-30,1.6674339459094947,-0.9697592105045415,0.13732022342157052,-1.0922434440536803
1995-07-31,1.3785637614967994,-1.3063489267682271,0.07139939079340193,-1.1229672526697452
1995-08-31,2.0597017583270048,0.11511485581443037,0.462673594436453,-1.3240979279790364
1995-09-30,1.7257915700580944,-0.5763502555296942,0.16429069627248208,-1.0454867760088418
1995-10-31,1.935021206625667,-1.1208280028084343,0.1639957355232793,0.004016200174864554
1995-11-30,1.4661356445275624,-0.7520490807283085,-0.11824338679524753,-1.2134653298203544
1995-12-31,1.2485507314956679,-0.7773975932342774,-0.1780711445674009,-1.2561903604020856
1996-01-31,1.4101652755487175,-1.0660873532774873,-0.1066565381969866,0.5877567216890345
1996-02-29,1.550532249481326,0.4386123830214281,-0.11787553187196041,-1.5829193148460718
1996-03-31,1.5257886397898426,-0.7090793722317026,0.5903918522500206,-0.27779298817360415
1996-04-30,1.6140985563372423,0.8132856335766374,0.2731400646379301,-1.2526199168807353
1996-05-31,1.6687709549277532,-0.2571880113649569,0.4483180583490113,-0.7295546077568059
1996-06-30,1.622958309039234,-0.6096007075778984,0.3760002086257891,-1.2572890124861462
1996-07-31,1.6498814700673807,-0.5694250207236428,0.43204470056668687,-0.9840485621987909
1996-08-31,1.7329875361739144,-0.4842258910740429,-0.017302289718246426,-1.2432017093197947
1996-09-30,2.3704203719422288,-0.07934563748761438,0.7064827287480897,-0.168126136095287
1996-10-31,1.853995694645451,-0.9625087571243623,0.36164620353925603,-0.47432239464279746
1996-11-30,1.917867903735862,-0.18575011580194978,0.1141621011803061,-1.519561658096328
1996-12-31,1.469734806302104,-0.7961236878817861,0.13333970959861613,-1.2974522627065088
1997-01-31,1.7124506946376998,-0.7441121427064673,0.16083320028693834,-0.8788678337297234
1997-02-28,1.9864725799901488,-0.05765505654138467,-0.16371879990125138,-2.0864357193606837
1997-03-31,1.9149001234042942,-1.0289414982609522,0.2010947978246391,-1.6914665431313842
1997-04-30,2.073320331457776,-1.3571468173196086,0.3554730053508298,-1.087113941174514
1997-05-31,2.0463993609937203,-0.8155339545787861,0.037757759152846564,-1.8948281998259129
1997-06-30,1.7155762359207858,-1.1011305769047126,-0.19738612411621267,-1.7958304388514978
1997-07-31,1.9845884923388102,-0.8536850477420941,-0.3322035287813042,-2.2109699486372634
1997-08-31,1.682179608290778,-1.0478056867967105,-0.37751278016497397,-2.465015078050156
1997-09-30,2.6124714566688225,0.08022447908727229,-0.10350774210483554,-1.8834922554288671
1997-10-31,2.4632757222892683,-0.3956911489617337,-0.1580724267723297,-1.6428458410403215
1997-11-30,1.9182488735547507,-1.4063792039789693,-0.6561543654224621,-2.1147097528159136
1997-12-31,1.93936290706758,-1.7546367164088228,-0.5187405233605146,-1.9221013990372762
1998-01-31,2.1603042049470855,-1.510491529538553,-0.6998348312469274,-2.3058188302139
1998-02-28,1.8776762862008007,-1.5822019726182774,-0.9040097174386217,-2.553851697309318
1998-03-31,1.7324898156728445,-2.1682259378482387,-0.6617449260853173,-1.773904356431125
1998-04-30,2.2049021788554226,-1.4140573569245014,-0.6894113125060619,-1.6793942429319086
1998-05-31,2.389778658056116,-1.0728419999766945,-0.6759635203176138,-1.7550574535752164
1998-06-30,1.5228590450741286,-2.661143731265678,-1.195467278016915,-1.9177632365811677
1998-07-31,2.360143646977494,-1.3063912159825652,-0.4302405723364044,-1.1066781134237071
1998-08-31,2.693938317242616,-0.10590952057225467,-0.5524392427441129,-2.492463461991697
1998-09-30,1.231106859223598,-1.974776032933054,-0.8155001191274549,-2.02185289147522
1998-10-31,1.4510017157374355,-0.5694816443219305,-0.545047551001556,-2.0754796594581166
1998-11-30,1.0992770342158404,-2.2965149415269015,-0.8248332657557162,-1.789497704961175
1998-12-31,1.7788303037353468,-1.2045425792569753,-0.6784190060669498,-1.6849793913041962
1999-01-31,1.6184527407194258,-1.1364418253822324,-0.8903970365658436,-1.504560979009527
1999-02-28,1.1990436888848104,-1.4720516852974121,-1.2570649131709195,-3.0295708303128
1999-03-31,1.5434684723428311,-1.0065868427457902,-1.0937658242548889,-1.9199633594493233
1999-04-30,2.592643056920303,-0.26394770897523734,-0.04002813222265595,0.052214700946827265
1999-05-31,1.6037717951446806,-0.5617726461583451,-0.8068210761921152,-2.1155833860612994
1999-06-30,1.271847322257858,-1.520555660399064,-0.7977654093910215,-2.274002707952794
1999-07-31,2.3684870906794626,-0.20290117218975318,-0.16764770267162846,-1.2323663482881804
1999-08-31,1.8937918038785262,-0.7212272140986967,-0.47069798658813644,-1.7129014277881742
1999-09-30,2.4230601221076102,-1.0280016440806325,0.0018527813732567772,-0.16958369548208216
1999-10-31,2.063479435110142,-0.5037212596214126,-0.41273767444337595,-2.1356055344834086
1999-11-30,2.1582456217417323,-0.7587955532456231,-0.4187377600424916,-1.877667488002765
1999-12-31,2.0741588056183926,-1.139828980801097,-0.2759251556894511,-1.8795892797050147
2000-01-31,2.9955510841606237,-0.9219896733695069,-0.21769966406522426,-0.7892665435001885
2000-02-29,3.0258090304462164,-0.3744553389555439,-0.8431205974543978,-1.4809084475561807
2000-03-31,3.4131211163090365,-0.6323919430183745,-0.20553741581539978,-0.2797157716129914
2000-04-30,2.214228806832429,-2.367915763167578,-0.9065500457687549,-2.1097163811161037
2000-05-31,2.9485300304219346,-1.2137551743326815,-0.654636829702566,-1.1201706394737876
2000-06-30,3.0692994967081253,-0.8012283880986327,-0.5100398057748406,-0.732881927549955
2000-07-31,2.856113023738981,-2.056962741105041,-0.5907489610909029,-0.7301378672614415
2000-08-31,2.3706945417143324,-2.3384345025669986,-1.0491786197473645,-1.5946655913313659
2000-09-30,3.229913592659376,-0.5482413866729653,-0.46260922119805137,-0.6864352708419963
2000-10-31,2.451083859835505,-1.9358277182378423,-0.986502690952904,-0.8866375525578568
2000-11-30,2.6982439458983336,-1.8453731195246261,-0.9331261190333929,-1.0516063767863812
2000-12-31,1.5698235229748192,-2.927663414074691,-1.1323458138700895,-0.6859669820959027
2001-01-31,2.5739990081184687,0.009993109863382406,0.05994705520502556,0.6294800249461958
2001-02-28,1.2088131183820088,-2.399311549875751,-0.6972564580928124,-0.40504125953054354
2001-03-31,0.5671208747482429,-2.51790454023279,-0.6167229704879876,-1.2143108409242753
2001-04-30,0.4986001463553664,-1.4675534833083836,-0.030928910653270792,-0.33678152281968465
2001-05-31,0.5957300221751972,-0.862615346375934,-0.34286435709055557,-0.2859582300619842
2001-06-30,0.5788766773390801,-1.49360600547272,0.20782014299979004,-0.057346317869550495
2001-07-31,-0.06741758188723487,-2.037079884166158,-0.10659605678634818,-1.0739097222742908
2001-08-31,-0.40933944160669317,-1.3417678664921708,-0.2244342448403241,-1.1088781604090547
2001-09-30,-2.4893501899619457,-2.6992593618152325,-0.16831346617047435,-1.681875966616384
2001-10-31,-0.9721214940048671,-1.4167720239875663,-0.014598710843459513,-0.8579209197997913
2001-11-30,-1.7037809875630903,-0.9111674694471739,0.33171704946038466,-1.9877703077958992
2001-12-31,-2.1855232435790017,-0.9306666832270541,0.3977196114036187,-2.3597766347338918
2002-01-31,-1.4801178572655467,0.6050948684541358,0.19707127623337764,-2.0282953170580877
2002-02-28,-1.2680431445173528,0.5799624706669233,0.37653004084826175,-1.4663644825468698
2002-03-31,-0.98258517889932,0.6955362969840997,0.5100447274697261,-0.8612636055249291
2002-04-30,-0.48194097264714786,1.0664436506908952,0.9160643998673301,0.0858012192733395
2002-05-31,-1.3077773861058144,0.7666358477574956,0.34697606318320406,-1.7986678814174604
2002-06-30,-1.447731259400067,0.5370784623258211,0.35123210416919814,-1.6117031883332638
2002-07-31,-1.6586400009135107,0.09067713269106124,0.5956001615692319,-0.4612384438567104
2002-08-31,-1.195268007379339,0.2706465308801954,0.5915765736089361,-0.0900059985184152
2002-09-30,-1.5641297093048658,0.6933414965708774,-0.06844217281007613,-1.1342904094071184
2002-10-31,-2.1864833609197296,-0.31587185213414937,0.1601869712074406,-0.41028600411657346
2002-11-30,-2.184481977508862,0.25623198709367956,0.31611549974129066,-1.2037082346040684
2002-12-31,-2.4001595794385873,0.12143961710360272,0.21524084981979594,-0.9687935319549347
2003-01-31,-1.7334749314437217,1.8723725198888892,0.31482127592175807,-0.4860757195923651
2003-02-28,-2.030900682442145,0.8677456521426378,0.27828891863111327,0.3907696494567369
2003-03-31,-2.1437867889432396,0.4950582465092423,0.0912486963038631,0.34897348978046494
2003-04-30,-3.4174597959784254,-2.155728119258605,-0.42524204321191045,-2.0141281903381225
2003-05-31,-2.291063465420326,0.064242794764078,-0.019926945638184625,-1.7573863132750105
2003-06-30,-2.3900160029502096,0.990825115146487,-0.3157587889920785,-1.6084506448229405
2003-07-31,-2.035181412347456,0.9346976406766991,0.35423965340119323,-1.1377569435274475
2003-08-31,-2.2741044156640986,0.46282785573964946,0.5605273345095048,-0.7091302001449167
2003-09-30,-1.8211905867545957,1.394270837854926,-0.043797502977764545,-0.8910963632436353
2003-10-31,-1.8042423830375105,1.187486742588318,0.15924635657840616,-1.0298082889742912
2003-11-30,-1.89694639693531,0.9121622352833451,-0.06564010853656196,-1.6583055962989937
2003-12-31,-1.7844571720982494,0.9009721448342284,-0.15319696022548537,-0.8218825189416894
2004-01-31,-0.9581785730980636,1.2738855029703817,0.1489523768481302,-0.00547718169761176
2004-02-29,-1.4487953525166708,0.9985871563741971,-0.048189065245681575,-1.0260618835322173
2004-03-31,-1.250348826805602,1.3161110442540336,-0.027815287231725615,-0.49373288184003655
2004-04-30,-1.1951745743062392,1.1146025886814241,0.19963357184740596,-0.14699834067132259
2004-05-31,-1.1937241505992322,1.7643381327375225,0.4397655041547913,-0.42996452634528404
2004-06-30,-1.3347456396971134,-0.3160609905584595,0.023793005678507465,0.723639130022315
2004-07-31,-1.0566678755249233,1.3657342644117327,-0.3552427784077524,-1.6430504427030896
2004-08-31,-1.4241077128094868,0.41786054902488556,-0.6032545782768951,-1.3465917071192677
2004-09-30,-0.6981237899251612,0.2692665548974821,-0.19438338983044512,-0.08554090542931783
2004-10-31,-0.004624781310641294,2.321991744415356,-0.225412601002833,-0.1770073713200547
2004-11-30,-0.4685016665689354,-4.0158950028595456e-05,-0.32883968151051535,0.4092706113262391
2004-12-31,-0.5679051747250343,0.12685047704121596,-0.9491639983385987,-1.6886166255765092
2005-01-31,0.190587646386693,0.8740904035773276,-0.7920442823540141,-0.4815359316879373
2005-02-28,0.5111604490511297,1.172484466382653,-0.8152694643366857,-0.5152624112410708
2005-03-31,0.7356556284999942,0.1454311470071745,-0.40183953002541806,1.4450540363372657
2005-04-30,0.16944282004860792,0.6930107771795332,-1.202196529679971,-0.5930558996417231
2005-05-31,0.0365809421346589,-0.780490809127298,-1.175316917504816,-0.23882392342671463
2005-06-30,0.0917922676088509,0.00015967051911649468,-1.53545723420132,-1.285677021573727
2005-07-31,0.8150032468198015,0.05671185811674002,-1.1973223464389986,0.2805339104681189
2005-08-31,0.8300671187361617,0.5808323093422628,-1.291967263174614,-0.1283866334811692
2005-09-30,1.1349560683320457,-0.07065706458460919,-0.5116968292877996,3.5579783073804343
2005-10-31,1.6662044617210872,1.099105473555063,-0.3999121000830669,1.8972274697457407
2005-11-30,0.7743444033992517,-0.4692383992864626,-1.133928423713648,-1.2426975371903968
2005-12-31,0.6951392254061073,-1.237535724797303,-1.1731345014225816,-0.6185216614558421
2006-01-31,1.8178313132190247,0.9274339961839448,-1.0582175298245247,-0.2758825638665849
2006-02-28,0.989301302710032,-1.7590582060783932,-1.3775143659436386,-0.30881350746395886
2006-03-31,1.765957255630897,-0.6860715740773607,-0.9290292798354827,0.48853146260609753
2006-04-30,2.0956569332335144,0.02370850966408559,-0.4771384705503876,1.1509464775419114
2006-05-31,1.8134720114271194,-0.37964301234622794,-0.751999974888155,1.6039720345421216
2006-06-30,1.8707081191397814,-0.6130136037299239,-0.7502320952984908,0.441093552157013
2006-07-31,1.6955613066099515,-1.024380785728058,-0.8822732094983062,0.6190273729774589
2006-08-31,2.0327606609994566,-0.23459483102350817,-0.8783318239338744,1.0025804185166594
2006-09-30,0.9540036442089909,-2.411317176824148,-1.6846678477999206,-1.0388667093407873
2006-10-31,1.027299771944778,-3.1750838530004213,-1.4169274569134531,-0.8337928960882638
2006-11-30,1.3665783974250536,-1.094791970025609,-1.645943794651918,-0.7222455738268155
2006-12-31,2.0627686317468013,0.46667982727724394,-1.3892220785142735,-0.9654033077827797
2007-01-31,1.873461825389076,-1.9856704045011662,-1.0387047793513622,0.3957936350931267
2007-02-28,2.344390421963927,0.4262105625325659,-1.2799464684798973,0.25431379855257813
2007-03-31,1.866812371551041,0.008910656529359766,-1.3630563020842834,-0.11283226867989724
2007-04-30,1.5989070991260501,-0.6312289680828754,-1.0920046641299173,0.2156248568823291
2007-05-31,1.769560449344584,-0.5022100651471906,-1.2766850243175447,0.23916909393405694
2007-06-30,1.6444553493238483,-0.7755801510917936,-0.8809935632552097,0.18499298958972418
2007-07-31,1.5460602358750253,-0.8672261646690517,-0.8667446023843272,0.3087978188801491
2007-08-31,0.6255090800669555,-1.9392693514581725,-0.9328783951332391,-0.43912368459392914
2007-09-30,1.520322425111495,-0.15946387635112771,-0.4598928343000984,0.8872426072912004
2007-10-31,1.309857576158214,-0.29349586052152593,-0.5687576915181137,0.8288067006923983
2007-11-30,1.463467258296604,1.224629833861208,-0.2369631977218208,1.5499198008574808
2007-12-31,0.327383055661096,-1.0038562370266446,-0.21856504030102217,1.0909199855349994
2008-01-31,0.28128724579681386,0.22580894112528593,-0.3239670276489346,1.1413371256412297
2008-02-29,-1.2199493276286333,-0.7331207404793868,-0.2590178522987093,0.9222643001119624
2008-03-31,-0.7506379559373854,0.4490499964646665,0.6456272005312749,2.4278167924829432
2008-04-30,-1.3874603792144835,0.29064034129378397,-0.12300580800324752,1.74358997605462
2008-05-31,-0.5099473766530601,1.1722295190081966,0.4224269935510421,3.5533737873520046
2008-06-30,-0.185677567086319,2.2672480774188633,0.5337706872469711,3.171033508531645
2008-07-31,-0.866366499840571,-0.3370580437067829,1.0778353987041351,4.546581919034321
2008-08-31,-2.2003449673697255,-2.7199238161029657,0.18951410142549197,1.846406647680802
2008-09-30,-3.754307819781299,-4.353073778596068,0.9230435791965333,2.7702146336698337
2008-10-31,-6.819413296779423,-5.405031559428911,1.4320908133610815,-1.6949031971849486
2008-11-30,-8.452259303076676,-8.035208757385467,1.6137167374504238,-1.284606284995166
2008-12-31,-8.354231902672796,-7.479776845516865,1.0250013517801486,-0.6816243652471343
2009-01-31,-5.625011201559191,-2.2997721406708314,0.8638851517418885,1.719371738831399
2009-02-28,-4.252985915462227,1.1361052470414696,0.1796427726965996,0.042412040281525835
2009-03-31,-6.062311514557639,-1.5427589554011802,1.6564633522589585,1.212051006616087
2009-04-30,-5.336366579848088,0.3826093436097775,1.8951335622903271,1.330240609921723
2009-05-31,-5.459837851754922,1.5173953426471805,1.4554325206288408,0.28563287136202997
2009-06-30,-3.923888801469957,3.6377799610447084,1.4926085171480101,1.2080807615452906
2009-07-31,-4.826127539969546,1.8511395474212353,1.1489174266125737,-0.6825147817965195
2009-08-31,-4.137571181832601,3.090440013960838,1.6554841662657138,0.36942018731476567
2009-09-30,-4.554779674421769,1.6861864862065639,1.685200557627413,-0.33620541985812713
2009-10-31,-4.324491483966608,1.6957363521333444,2.5967351192647277,1.726699694916506
2009-11-30,-4.795219935588812,2.8606730735690755,1.689728620988909,-0.2341915090727806
2009-12-31,-4.829378984741049,1.8935656910902936,1.2751131480818667,-0.40515306206810525
2010-01-31,-4.2669524297275006,3.279790234096257,1.1581518758451204,-0.3689326722349099
2010-02-28,-5.619664582591845,0.7485472481125297,1.6537606473499022,-0.6383967816283814
2010-03-31,-4.291987950029521,3.4585388162898902,1.2395590847710485,-0.6807743043184659
2010-04-30,-4.523322420684594,2.4369291920958003,1.1921026781754627,-0.35092828457316066
2010-05-31,-4.52270589153086,1.4129406472585682,1.2310895341863308,0.06347030216552833
2010-06-30,-4.891050608215615,1.2134656362964478,0.8340682283746171,-0.281674135512181
2010-07-31,-4.595038297222478,1.9695554148194399,0.7426432429172564,-0.049034576358365375
2010-08-31,-4.481917929111114,1.8281531388664454,0.8244892075505791,-0.12525481014426457
2010-09-30,-4.488880063392351,1.5384839675116406,0.7043867561428353,-0.2066751087702323
2010-10-31,-4.2523594015830115,1.8166444606654564,1.0552310404149055,0.8489184095737315
2010-11-30,-4.34167139884648,2.1780638257897698,1.2918268813458755,0.5372980536176879
2010-12-31,-4.309310865324536,2.9214897117244116,1.1384500444891335,-0.3065446142203764
2011-01-31,-3.975651569444775,2.310737332978306,1.3328673180627428,1.537192234952857
2011-02-28,-4.45123829885637,1.0106576490089318,2.014710793614566,1.7399768376710685
2011-03-31,-4.050032716822183,3.576120244702197,1.6958848331993392,1.3944002098211405
2011-04-30,-3.983157801327645,2.0032308768191616,1.8398941233653965,2.7810548420672507
2011-05-31,-4.0373055185751845,1.9301918802801536,1.3843867249490458,1.4205674798332046
2011-06-30,-4.502260175553001,1.6882222746027151,1.1288075402828162,0.5396341114730364
2011-07-31,-4.418340509371258,1.880403793902944,1.4555380992849776,1.0433019921844553
2011-08-31,-4.419157019003483,1.4926473455796778,1.0318777387958147,1.4299086768950917
2011-09-30,-4.213142565313615,1.7835656821654444,0.12487199703797976,1.1495161253462403
2011-10-31,-4.201640879145572,1.8132806115386015,0.21117078093656808,0.10892339826734196
2011-11-30,-3.7029845107242023,2.611385333003229,0.14759584450829022,0.8629728585100884
2011-12-31,-3.79191777248396,1.5330424883812723,0.09133053575810458,0.545777859516763
2012-01-31,-3.198735632824921,2.3698860822291765,0.3155165000619296,0.8774849677026485
2012-02-29,-3.759065686287543,1.712593732116792,-0.07895267918182115,0.47186265379523257
2012-03-31,-3.283263163209977,2.0059949568509583,0.01654141156844298,1.501048287367877
2012-04-30,-3.474451291807802,1.3774791099116426,-0.1398466877575256,0.6289866597329444
2012-05-31,-4.065705733130687,0.636560832275557,-0.6911492132183278,-0.35433449393453104
2012-06-30,-4.071213435686286,0.43788292700335457,-0.578795284737892,0.05377552174566893
